date,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2_tCO2_,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,DateTime,Temperature_C,Humidity_Pct
11/08/2018 04:30,2.77,5.58,0.0,0.0,44.46,100.0,2018-08-11T04:30:00.0,13.1,61.4
11/08/2018 04:45,2.81,5.76,0.0,0.0,43.85,100.0,2018-08-11T04:45:00.0,16.9,66.4
11/08/2018 05:00,2.74,5.76,0.0,0.0,42.96,100.0,2018-08-11T05:00:00.0,16.9,62.9
11/08/2018 05:15,2.81,5.87,0.0,0.0,43.18,100.0,2018-08-11T05:15:00.0,13.8,68.1
11/08/2018 05:30,2.74,5.94,0.0,0.0,41.89,100.0,2018-08-11T05:30:00.0,17.4,68.1
11/08/2018 05:45,2.74,5.72,0.0,0.0,43.2,100.0,2018-08-11T05:45:00.0,13.8,69.2
11/08/2018 06:00,2.74,5.76,0.0,0.0,42.96,100.0,2018-08-11T06:00:00.0,19.8,64.2
11/08/2018 06:15,2.74,5.58,0.0,0.0,44.08,100.0,2018-08-11T06:15:00.0,16.5,65.5
11/08/2018 06:30,2.74,5.69,0.0,0.0,43.39,100.0,2018-08-11T06:30:00.0,16.0,69.9
11/08/2018 06:45,2.84,5.87,0.0,0.0,43.55,100.0,2018-08-11T06:45:00.0,17.1,66.8
11/08/2018 07:00,2.7,5.62,0.0,0.0,43.3,100.0,2018-08-11T07:00:00.0,17.8,64.9
11/08/2018 07:15,2.7,5.44,0.0,0.0,44.46,100.0,2018-08-11T07:15:00.0,19.1,64.4
11/08/2018 07:30,3.28,5.33,0.0,0.0,52.41,100.0,2018-08-11T07:30:00.0,19.8,69.6
11/08/2018 07:45,4.25,6.12,0.0,0.0,57.04,100.0,2018-08-11T07:45:00.0,20.7,61.9
11/08/2018 08:00,5.44,7.09,0.0,0.0,60.87,100.0,2018-08-11T08:00:00.0,18.0,66.5
11/08/2018 08:15,68.94,48.46,0.0,0.03,81.81,100.0,2018-08-11T08:15:00.0,18.5,65.0
11/08/2018 08:30,111.38,70.56,0.0,0.05,84.48,100.0,2018-08-11T08:30:00.0,20.0,70.1
11/08/2018 08:45,77.72,57.42,0.0,0.04,80.43,100.0,2018-08-11T08:45:00.0,20.2,65.9
11/08/2018 09:00,109.84,41.9,0.0,0.05,93.43,100.0,2018-08-11T09:00:00.0,22.2,65.7
11/08/2018 09:15,91.19,34.13,0.0,0.04,93.66,100.0,2018-08-11T09:15:00.0,22.7,63.5
11/08/2018 09:30,109.91,39.42,0.0,0.05,94.13,100.0,2018-08-11T09:30:00.0,21.2,65.8
11/08/2018 09:45,87.88,33.05,0.0,0.04,93.6,100.0,2018-08-11T09:45:00.0,21.2,63.4
11/08/2018 10:00,110.59,40.9,0.0,0.05,93.79,100.0,2018-08-11T10:00:00.0,22.4,62.3
11/08/2018 10:15,73.87,21.64,0.0,0.03,95.97,100.0,2018-08-11T10:15:00.0,22.4,64.5
11/08/2018 10:30,78.44,23.36,0.0,0.04,95.84,100.0,2018-08-11T10:30:00.0,25.5,65.0
11/08/2018 10:45,76.25,22.1,0.0,0.03,96.05,100.0,2018-08-11T10:45:00.0,23.1,59.3
11/08/2018 11:00,90.76,28.66,0.0,0.04,95.36,100.0,2018-08-11T11:00:00.0,22.0,65.9
11/08/2018 11:15,94.86,51.48,0.0,0.04,87.89,100.0,2018-08-11T11:15:00.0,26.0,60.2
11/08/2018 11:30,71.71,52.56,0.0,0.03,80.66,100.0,2018-08-11T11:30:00.0,25.1,59.4
11/08/2018 11:45,103.82,50.76,0.0,0.05,89.84,100.0,2018-08-11T11:45:00.0,24.0,57.7
11/08/2018 12:00,56.63,26.82,2.38,0.03,90.38,99.91,2018-08-11T12:00:00.0,25.3,57.1
11/08/2018 12:15,4.0,0.0,10.15,0.0,100.0,36.66,2018-08-11T12:15:00.0,20.5,60.5
11/08/2018 12:30,4.21,0.0,16.13,0.0,100.0,25.25,2018-08-11T12:30:00.0,25.2,61.0
11/08/2018 12:45,3.92,0.0,15.88,0.0,100.0,23.97,2018-08-11T12:45:00.0,23.9,57.4
11/08/2018 13:00,4.21,0.0,18.14,0.0,100.0,22.61,2018-08-11T13:00:00.0,23.3,59.4
11/08/2018 13:15,37.22,9.65,10.12,0.02,96.8,96.5,2018-08-11T13:15:00.0,26.4,55.6
11/08/2018 13:30,83.99,24.44,0.0,0.04,96.02,100.0,2018-08-11T13:30:00.0,24.0,54.2
11/08/2018 13:45,95.65,33.08,0.0,0.04,94.51,100.0,2018-08-11T13:45:00.0,27.9,58.8
11/08/2018 14:00,109.33,43.92,0.0,0.05,92.79,100.0,2018-08-11T14:00:00.0,27.7,58.3
11/08/2018 14:15,89.32,33.7,0.0,0.04,93.56,100.0,2018-08-11T14:15:00.0,23.5,64.7
11/08/2018 14:30,105.59,40.86,0.0,0.05,93.26,100.0,2018-08-11T14:30:00.0,26.8,55.4
11/08/2018 14:45,96.3,39.2,0.0,0.04,92.62,100.0,2018-08-11T14:45:00.0,25.9,56.3
11/08/2018 15:00,103.57,36.76,0.0,0.05,94.24,100.0,2018-08-11T15:00:00.0,25.2,55.7
11/08/2018 15:15,93.56,32.29,0.0,0.04,94.53,100.0,2018-08-11T15:15:00.0,26.4,57.2
11/08/2018 15:30,71.64,24.84,0.0,0.03,94.48,100.0,2018-08-11T15:30:00.0,26.4,51.7
11/08/2018 15:45,72.54,22.43,0.0,0.03,95.54,100.0,2018-08-11T15:45:00.0,25.8,47.5
11/08/2018 16:00,86.9,30.96,0.0,0.04,94.2,100.0,2018-08-11T16:00:00.0,26.9,53.2
11/08/2018 16:15,103.36,36.97,0.0,0.05,94.16,100.0,2018-08-11T16:15:00.0,25.7,52.8
11/08/2018 16:30,81.9,28.76,0.0,0.04,94.35,100.0,2018-08-11T16:30:00.0,27.6,59.0
11/08/2018 16:45,95.83,31.25,0.0,0.04,95.07,100.0,2018-08-11T16:45:00.0,25.2,49.2
11/08/2018 17:00,15.55,0.72,15.3,0.01,99.89,71.28,2018-08-11T17:00:00.0,23.2,54.3
11/08/2018 17:15,5.62,0.0,24.23,0.0,100.0,22.59,2018-08-11T17:15:00.0,24.7,58.9
11/08/2018 17:30,4.0,0.0,17.32,0.0,100.0,22.5,2018-08-11T17:30:00.0,23.3,54.9
11/08/2018 17:45,3.78,0.0,16.09,0.0,100.0,22.87,2018-08-11T17:45:00.0,25.0,49.0
11/08/2018 18:00,3.2,0.0,15.26,0.0,100.0,20.52,2018-08-11T18:00:00.0,25.5,54.3
11/08/2018 18:15,2.84,0.0,6.88,0.0,100.0,38.16,2018-08-11T18:15:00.0,23.6,57.6
11/08/2018 18:30,2.74,0.0,4.54,0.0,100.0,51.67,2018-08-11T18:30:00.0,21.8,50.9
11/08/2018 18:45,2.88,0.0,10.3,0.0,100.0,26.93,2018-08-11T18:45:00.0,23.1,59.3
11/08/2018 19:00,3.06,0.0,15.23,0.0,100.0,19.7,2018-08-11T19:00:00.0,20.3,57.3
11/08/2018 19:15,3.06,0.0,14.69,0.0,100.0,20.39,2018-08-11T19:15:00.0,24.6,57.4
11/08/2018 19:30,3.02,0.0,14.62,0.0,100.0,20.23,2018-08-11T19:30:00.0,23.9,57.1
11/08/2018 19:45,3.02,0.0,14.76,0.0,100.0,20.05,2018-08-11T19:45:00.0,28.2,63.1
11/08/2018 20:00,3.06,0.0,14.83,0.0,100.0,20.21,2018-08-11T20:00:00.0,19.2,59.1
11/08/2018 20:15,3.1,0.0,14.76,0.0,100.0,20.55,2018-08-11T20:15:00.0,21.7,59.2
11/08/2018 20:30,3.17,0.0,14.54,0.0,100.0,21.3,2018-08-11T20:30:00.0,21.2,64.7
11/08/2018 20:45,3.1,0.0,14.58,0.0,100.0,20.8,2018-08-11T20:45:00.0,23.1,60.5
11/08/2018 21:00,3.1,0.0,14.51,0.0,100.0,20.89,2018-08-11T21:00:00.0,21.1,55.6
11/08/2018 21:15,3.1,0.0,14.54,0.0,100.0,20.85,2018-08-11T21:15:00.0,19.4,59.2
11/08/2018 21:30,3.17,0.0,14.47,0.0,100.0,21.4,2018-08-11T21:30:00.0,19.5,59.5
11/08/2018 21:45,3.17,0.0,14.44,0.0,100.0,21.44,2018-08-11T21:45:00.0,21.0,53.5
11/08/2018 22:00,3.24,0.0,13.86,0.0,100.0,22.76,2018-08-11T22:00:00.0,20.1,67.3
11/08/2018 22:15,3.49,0.97,4.21,0.0,96.35,63.82,2018-08-11T22:15:00.0,20.1,60.2
11/08/2018 22:30,2.88,4.86,0.0,0.0,50.98,100.0,2018-08-11T22:30:00.0,16.7,59.9
11/08/2018 22:45,2.74,4.97,0.0,0.0,48.28,100.0,2018-08-11T22:45:00.0,19.0,59.5
11/08/2018 23:00,3.17,5.33,0.0,0.0,51.12,100.0,2018-08-11T23:00:00.0,15.4,69.8
11/08/2018 23:15,3.24,5.0,0.0,0.0,54.38,100.0,2018-08-11T23:15:00.0,20.6,65.6
11/08/2018 23:30,2.59,4.5,0.0,0.0,49.88,100.0,2018-08-11T23:30:00.0,19.0,65.2
11/08/2018 23:45,2.66,4.64,0.0,0.0,49.73,100.0,2018-08-11T23:45:00.0,18.3,67.6
11/08/2018 00:00,2.7,4.82,0.0,0.0,48.87,100.0,2018-08-11T00:00:00.0,17.6,69.0
12/08/2018 00:15,2.7,4.86,0.0,0.0,48.56,100.0,2018-08-12T00:15:00.0,6.2,67.9
12/08/2018 00:30,2.74,5.11,0.0,0.0,47.26,100.0,2018-08-12T00:30:00.0,5.0,61.0
12/08/2018 00:45,2.74,5.26,0.0,0.0,46.2,100.0,2018-08-12T00:45:00.0,9.2,70.2
12/08/2018 01:00,2.7,5.11,0.0,0.0,46.72,100.0,2018-08-12T01:00:00.0,9.6,68.6
12/08/2018 01:15,2.7,5.11,0.0,0.0,46.72,100.0,2018-08-12T01:15:00.0,7.7,70.0
12/08/2018 01:30,2.7,5.11,0.0,0.0,46.72,100.0,2018-08-12T01:30:00.0,10.5,69.1
12/08/2018 01:45,2.74,5.11,0.0,0.0,47.26,100.0,2018-08-12T01:45:00.0,8.7,74.0
12/08/2018 02:00,2.81,5.47,0.0,0.0,45.69,100.0,2018-08-12T02:00:00.0,10.9,70.7
12/08/2018 02:15,2.77,5.47,0.0,0.0,45.18,100.0,2018-08-12T02:15:00.0,9.4,70.3
12/08/2018 02:30,2.77,5.51,0.0,0.0,44.92,100.0,2018-08-12T02:30:00.0,8.2,72.6
12/08/2018 02:45,3.06,5.22,0.0,0.0,50.57,100.0,2018-08-12T02:45:00.0,7.8,68.3
12/08/2018 03:00,3.06,5.26,0.0,0.0,50.28,100.0,2018-08-12T03:00:00.0,7.9,68.9
12/08/2018 03:15,2.77,5.51,0.0,0.0,44.92,100.0,2018-08-12T03:15:00.0,11.7,70.3
12/08/2018 03:30,2.77,5.54,0.0,0.0,44.72,100.0,2018-08-12T03:30:00.0,9.4,71.1
12/08/2018 03:45,2.84,5.44,0.0,0.0,46.28,100.0,2018-08-12T03:45:00.0,8.0,66.3
12/08/2018 04:00,2.77,5.51,0.0,0.0,44.92,100.0,2018-08-12T04:00:00.0,10.7,72.4
12/08/2018 04:15,2.77,5.51,0.0,0.0,44.92,100.0,2018-08-12T04:15:00.0,7.0,74.8
12/08/2018 04:30,2.77,5.58,0.0,0.0,44.46,100.0,2018-08-12T04:30:00.0,9.7,71.8
12/08/2018 04:45,2.81,5.76,0.0,0.0,43.85,100.0,2018-08-12T04:45:00.0,9.2,70.6
12/08/2018 05:00,3.28,6.12,0.0,0.0,47.24,100.0,2018-08-12T05:00:00.0,10.4,68.4
12/08/2018 05:15,3.2,5.8,0.0,0.0,48.31,100.0,2018-08-12T05:15:00.0,13.4,76.3
12/08/2018 05:30,2.74,5.36,0.0,0.0,45.52,100.0,2018-08-12T05:30:00.0,11.5,73.8
12/08/2018 05:45,2.66,5.36,0.0,0.0,44.45,100.0,2018-08-12T05:45:00.0,9.8,69.8
12/08/2018 06:00,2.74,5.65,0.0,0.0,43.64,100.0,2018-08-12T06:00:00.0,7.0,71.2
12/08/2018 06:15,2.77,5.54,0.0,0.0,44.72,100.0,2018-08-12T06:15:00.0,13.8,68.5
12/08/2018 06:30,2.74,5.54,0.0,0.0,44.33,100.0,2018-08-12T06:30:00.0,11.0,62.7
12/08/2018 06:45,3.17,5.15,0.0,0.0,52.42,100.0,2018-08-12T06:45:00.0,7.1,68.6
12/08/2018 07:00,2.84,5.51,0.0,0.0,45.81,100.0,2018-08-12T07:00:00.0,13.3,68.7
12/08/2018 07:15,2.74,5.51,0.0,0.0,44.53,100.0,2018-08-12T07:15:00.0,10.4,69.1
12/08/2018 07:30,2.7,5.33,0.0,0.0,45.19,100.0,2018-08-12T07:30:00.0,11.1,65.7
12/08/2018 07:45,2.7,5.22,0.0,0.0,45.94,100.0,2018-08-12T07:45:00.0,14.0,67.7
12/08/2018 08:00,2.63,5.0,0.0,0.0,46.55,100.0,2018-08-12T08:00:00.0,12.7,63.9
12/08/2018 08:15,2.59,4.75,0.0,0.0,47.87,100.0,2018-08-12T08:15:00.0,12.4,68.2
12/08/2018 08:30,2.63,4.61,0.0,0.0,49.55,100.0,2018-08-12T08:30:00.0,14.3,58.8
12/08/2018 08:45,2.7,4.25,0.4,0.0,53.62,98.92,2018-08-12T08:45:00.0,15.7,66.9
12/08/2018 09:00,2.95,0.0,13.14,0.0,100.0,21.91,2018-08-12T09:00:00.0,16.7,64.9
12/08/2018 09:15,3.06,0.0,14.69,0.0,100.0,20.39,2018-08-12T09:15:00.0,13.3,62.8
12/08/2018 09:30,3.02,0.0,14.76,0.0,100.0,20.05,2018-08-12T09:30:00.0,14.9,64.6
12/08/2018 09:45,3.1,0.0,14.65,0.0,100.0,20.7,2018-08-12T09:45:00.0,13.0,69.2
12/08/2018 10:00,3.06,0.0,14.69,0.0,100.0,20.39,2018-08-12T10:00:00.0,17.1,61.8
12/08/2018 10:15,3.06,0.0,14.65,0.0,100.0,20.45,2018-08-12T10:15:00.0,17.5,60.3
12/08/2018 10:30,3.1,0.0,14.69,0.0,100.0,20.65,2018-08-12T10:30:00.0,14.4,59.5
12/08/2018 10:45,3.64,0.0,15.01,0.0,100.0,23.57,2018-08-12T10:45:00.0,17.6,63.4
12/08/2018 11:00,3.13,0.0,14.72,0.0,100.0,20.8,2018-08-12T11:00:00.0,17.9,64.2
12/08/2018 11:15,3.02,0.0,6.95,0.0,100.0,39.85,2018-08-12T11:15:00.0,16.0,61.5
12/08/2018 11:30,3.24,0.0,4.72,0.0,100.0,56.59,2018-08-12T11:30:00.0,18.2,57.3
12/08/2018 11:45,2.7,0.0,4.75,0.0,100.0,49.42,2018-08-12T11:45:00.0,17.7,60.6
12/08/2018 12:00,2.77,0.0,4.57,0.0,100.0,51.83,2018-08-12T12:00:00.0,18.9,56.8
12/08/2018 12:15,2.88,0.0,9.5,0.0,100.0,29.01,2018-08-12T12:15:00.0,18.7,64.0
12/08/2018 12:30,3.06,0.0,14.58,0.0,100.0,20.54,2018-08-12T12:30:00.0,18.3,64.9
12/08/2018 12:45,3.06,0.0,14.47,0.0,100.0,20.69,2018-08-12T12:45:00.0,20.1,58.8
12/08/2018 13:00,3.06,0.0,14.58,0.0,100.0,20.54,2018-08-12T13:00:00.0,19.2,60.6
12/08/2018 13:15,3.1,0.0,14.54,0.0,100.0,20.85,2018-08-12T13:15:00.0,21.1,51.9
12/08/2018 13:30,3.06,0.0,14.65,0.0,100.0,20.45,2018-08-12T13:30:00.0,19.1,55.5
12/08/2018 13:45,3.1,0.0,14.72,0.0,100.0,20.61,2018-08-12T13:45:00.0,16.6,54.1
12/08/2018 14:00,3.02,0.0,14.76,0.0,100.0,20.05,2018-08-12T14:00:00.0,21.5,60.2
12/08/2018 14:15,3.02,0.0,14.76,0.0,100.0,20.05,2018-08-12T14:15:00.0,19.6,56.0
12/08/2018 14:30,2.99,0.0,14.69,0.0,100.0,19.95,2018-08-12T14:30:00.0,19.6,53.8
12/08/2018 14:45,3.06,0.0,14.69,0.0,100.0,20.39,2018-08-12T14:45:00.0,21.8,50.8
12/08/2018 15:00,3.02,0.0,14.72,0.0,100.0,20.1,2018-08-12T15:00:00.0,16.2,60.5
12/08/2018 15:15,3.06,0.0,14.69,0.0,100.0,20.39,2018-08-12T15:15:00.0,18.2,48.5
12/08/2018 15:30,3.1,0.0,14.69,0.0,100.0,20.65,2018-08-12T15:30:00.0,17.6,53.7
12/08/2018 15:45,3.64,0.0,15.05,0.0,100.0,23.51,2018-08-12T15:45:00.0,19.8,53.9
12/08/2018 16:00,3.06,0.0,14.76,0.0,100.0,20.3,2018-08-12T16:00:00.0,19.6,51.4
12/08/2018 16:15,3.1,0.0,14.69,0.0,100.0,20.65,2018-08-12T16:15:00.0,22.7,49.8
12/08/2018 16:30,2.99,0.0,14.8,0.0,100.0,19.8,2018-08-12T16:30:00.0,18.2,55.1
12/08/2018 16:45,3.02,0.0,14.76,0.0,100.0,20.05,2018-08-12T16:45:00.0,20.1,54.4
12/08/2018 17:00,3.02,0.0,14.65,0.0,100.0,20.19,2018-08-12T17:00:00.0,19.5,55.6
12/08/2018 17:15,3.02,0.0,14.69,0.0,100.0,20.14,2018-08-12T17:15:00.0,18.3,59.2
12/08/2018 17:30,3.56,0.0,14.54,0.0,100.0,23.78,2018-08-12T17:30:00.0,16.0,58.4
12/08/2018 17:45,3.38,0.0,14.51,0.0,100.0,22.69,2018-08-12T17:45:00.0,17.8,53.8
12/08/2018 18:00,2.99,0.0,14.8,0.0,100.0,19.8,2018-08-12T18:00:00.0,18.7,53.1
12/08/2018 18:15,2.77,0.0,7.06,0.0,100.0,36.52,2018-08-12T18:15:00.0,18.7,53.2
12/08/2018 18:30,2.74,0.0,4.82,0.0,100.0,49.42,2018-08-12T18:30:00.0,17.1,56.8
12/08/2018 18:45,2.88,0.0,10.15,0.0,100.0,27.3,2018-08-12T18:45:00.0,18.9,54.3
12/08/2018 19:00,2.99,0.0,14.83,0.0,100.0,19.76,2018-08-12T19:00:00.0,14.6,58.4
12/08/2018 19:15,3.02,0.0,14.83,0.0,100.0,19.95,2018-08-12T19:15:00.0,14.8,58.0
12/08/2018 19:30,3.06,0.0,14.87,0.0,100.0,20.16,2018-08-12T19:30:00.0,17.9,61.0
12/08/2018 19:45,3.02,0.0,14.72,0.0,100.0,20.1,2018-08-12T19:45:00.0,12.2,57.1
12/08/2018 20:00,3.06,0.0,14.87,0.0,100.0,20.16,2018-08-12T20:00:00.0,11.9,58.2
12/08/2018 20:15,3.02,0.0,14.94,0.0,100.0,19.81,2018-08-12T20:15:00.0,14.1,62.8
12/08/2018 20:30,3.46,0.0,15.12,0.0,100.0,22.31,2018-08-12T20:30:00.0,14.8,57.1
12/08/2018 20:45,3.28,0.0,14.83,0.0,100.0,21.6,2018-08-12T20:45:00.0,14.3,58.9
12/08/2018 21:00,3.13,0.0,14.62,0.0,100.0,20.93,2018-08-12T21:00:00.0,12.4,51.9
12/08/2018 21:15,3.13,0.0,14.65,0.0,100.0,20.89,2018-08-12T21:15:00.0,16.3,61.4
12/08/2018 21:30,3.13,0.0,14.62,0.0,100.0,20.93,2018-08-12T21:30:00.0,15.2,65.6
12/08/2018 21:45,3.13,0.0,14.54,0.0,100.0,21.04,2018-08-12T21:45:00.0,12.1,59.3
12/08/2018 22:00,3.13,0.0,13.68,0.0,100.0,22.3,2018-08-12T22:00:00.0,11.9,63.3
12/08/2018 22:15,2.99,1.12,3.74,0.0,93.65,62.44,2018-08-12T22:15:00.0,14.0,65.0
12/08/2018 22:30,2.7,5.11,0.0,0.0,46.72,100.0,2018-08-12T22:30:00.0,13.1,63.3
12/08/2018 22:45,2.92,5.11,0.0,0.0,49.61,100.0,2018-08-12T22:45:00.0,10.5,62.2
12/08/2018 23:00,3.28,5.47,0.0,0.0,51.43,100.0,2018-08-12T23:00:00.0,10.7,67.2
12/08/2018 23:15,2.88,4.97,0.0,0.0,50.14,100.0,2018-08-12T23:15:00.0,10.2,62.6
12/08/2018 23:30,2.66,4.97,0.0,0.0,47.19,100.0,2018-08-12T23:30:00.0,8.4,71.1
12/08/2018 23:45,2.74,5.11,0.0,0.0,47.26,100.0,2018-08-12T23:45:00.0,10.2,63.5
12/08/2018 00:00,2.74,5.29,0.0,0.0,45.99,100.0,2018-08-12T00:00:00.0,11.2,68.1
13/08/2018 00:15,2.77,5.44,0.0,0.0,45.38,100.0,2018-08-13T00:15:00.0,4.2,63.2
13/08/2018 00:30,2.81,5.4,0.0,0.0,46.16,100.0,2018-08-13T00:30:00.0,4.2,66.3
13/08/2018 00:45,3.28,5.04,0.0,0.0,54.55,100.0,2018-08-13T00:45:00.0,1.9,68.3
13/08/2018 01:00,2.74,5.36,0.0,0.0,45.52,100.0,2018-08-13T01:00:00.0,4.8,65.7
13/08/2018 01:15,2.77,5.29,0.0,0.0,46.39,100.0,2018-08-13T01:15:00.0,1.0,66.9
13/08/2018 01:30,2.77,5.47,0.0,0.0,45.18,100.0,2018-08-13T01:30:00.0,4.6,61.8
13/08/2018 01:45,2.81,5.54,0.0,0.0,45.24,100.0,2018-08-13T01:45:00.0,3.4,64.6
13/08/2018 02:00,2.77,5.65,0.0,0.0,44.02,100.0,2018-08-13T02:00:00.0,1.9,69.4
13/08/2018 02:15,2.77,5.8,0.0,0.0,43.1,100.0,2018-08-13T02:15:00.0,2.7,70.8
13/08/2018 02:30,2.81,5.72,0.0,0.0,44.09,100.0,2018-08-13T02:30:00.0,6.2,69.1
13/08/2018 02:45,2.84,5.65,0.0,0.0,44.91,100.0,2018-08-13T02:45:00.0,2.2,73.6
13/08/2018 03:00,2.77,5.51,0.0,0.0,44.92,100.0,2018-08-13T03:00:00.0,3.6,72.0
13/08/2018 03:15,2.7,5.18,0.0,0.0,46.22,100.0,2018-08-13T03:15:00.0,4.1,71.1
13/08/2018 03:30,2.74,5.18,0.0,0.0,46.76,100.0,2018-08-13T03:30:00.0,2.4,73.1
13/08/2018 03:45,2.7,5.33,0.0,0.0,45.19,100.0,2018-08-13T03:45:00.0,2.4,66.9
13/08/2018 04:00,2.74,5.4,0.0,0.0,45.25,100.0,2018-08-13T04:00:00.0,-0.9,71.9
13/08/2018 04:15,2.74,5.4,0.0,0.0,45.25,100.0,2018-08-13T04:15:00.0,1.4,70.8
13/08/2018 04:30,2.81,5.36,0.0,0.0,46.43,100.0,2018-08-13T04:30:00.0,2.5,67.4
13/08/2018 04:45,3.74,6.44,0.0,0.0,50.22,100.0,2018-08-13T04:45:00.0,4.9,71.2
13/08/2018 05:00,3.74,6.7,0.0,0.0,48.74,100.0,2018-08-13T05:00:00.0,2.4,65.5
13/08/2018 05:15,2.74,5.4,0.0,0.0,45.25,100.0,2018-08-13T05:15:00.0,5.6,68.2
13/08/2018 05:30,2.7,5.36,0.0,0.0,44.99,100.0,2018-08-13T05:30:00.0,0.7,65.3
13/08/2018 05:45,2.7,5.29,0.0,0.0,45.46,100.0,2018-08-13T05:45:00.0,4.4,68.8
13/08/2018 06:00,2.66,5.18,0.0,0.0,45.68,100.0,2018-08-13T06:00:00.0,3.0,67.2
13/08/2018 06:15,2.66,5.18,0.0,0.0,45.68,100.0,2018-08-13T06:15:00.0,3.8,69.1
13/08/2018 06:30,2.63,5.22,0.0,0.0,44.99,100.0,2018-08-13T06:30:00.0,6.2,69.1
13/08/2018 06:45,2.74,5.18,0.0,0.0,46.76,100.0,2018-08-13T06:45:00.0,3.4,68.2
13/08/2018 07:00,2.7,5.26,0.0,0.0,45.67,100.0,2018-08-13T07:00:00.0,3.0,68.6
13/08/2018 07:15,2.7,5.62,0.0,0.0,43.3,100.0,2018-08-13T07:15:00.0,5.1,61.6
13/08/2018 07:30,3.53,5.62,0.0,0.0,53.19,100.0,2018-08-13T07:30:00.0,5.5,65.4
13/08/2018 07:45,4.03,5.29,0.0,0.0,60.6,100.0,2018-08-13T07:45:00.0,6.8,66.5
13/08/2018 08:00,3.85,4.75,0.0,0.0,62.97,100.0,2018-08-13T08:00:00.0,9.8,67.4
13/08/2018 08:15,26.64,27.32,0.0,0.01,69.81,100.0,2018-08-13T08:15:00.0,3.9,65.9
13/08/2018 08:30,92.23,64.91,0.0,0.04,81.78,100.0,2018-08-13T08:30:00.0,7.4,62.2
13/08/2018 08:45,82.08,61.38,0.0,0.04,80.08,100.0,2018-08-13T08:45:00.0,7.9,60.0
13/08/2018 09:00,119.92,59.8,0.0,0.05,89.49,100.0,2018-08-13T09:00:00.0,10.2,65.9
13/08/2018 09:15,92.34,47.16,0.0,0.04,89.06,100.0,2018-08-13T09:15:00.0,13.5,67.8
13/08/2018 09:30,110.2,50.44,0.0,0.05,90.93,100.0,2018-08-13T09:30:00.0,10.1,58.4
13/08/2018 09:45,89.78,41.54,0.0,0.04,90.76,100.0,2018-08-13T09:45:00.0,8.4,62.6
13/08/2018 10:00,106.34,43.31,0.0,0.05,92.61,100.0,2018-08-13T10:00:00.0,5.7,61.5
13/08/2018 10:15,84.31,32.9,0.0,0.04,93.16,100.0,2018-08-13T10:15:00.0,8.3,60.8
13/08/2018 10:30,104.62,43.02,0.0,0.05,92.49,100.0,2018-08-13T10:30:00.0,9.4,60.5
13/08/2018 10:45,81.94,37.98,0.0,0.04,90.73,100.0,2018-08-13T10:45:00.0,10.9,61.0
13/08/2018 11:00,100.66,43.7,0.0,0.05,91.73,100.0,2018-08-13T11:00:00.0,11.3,63.4
13/08/2018 11:15,101.99,53.75,0.0,0.05,88.47,100.0,2018-08-13T11:15:00.0,12.4,61.9
13/08/2018 11:30,81.54,47.16,0.0,0.04,86.56,100.0,2018-08-13T11:30:00.0,10.1,62.6
13/08/2018 11:45,100.94,53.82,0.0,0.05,88.24,100.0,2018-08-13T11:45:00.0,12.3,59.0
13/08/2018 12:00,96.55,58.72,0.0,0.04,85.44,100.0,2018-08-13T12:00:00.0,8.0,54.3
13/08/2018 12:15,28.87,7.96,1.98,0.01,96.4,99.77,2018-08-13T12:15:00.0,9.4,57.3
13/08/2018 12:30,24.01,0.9,5.0,0.01,99.93,97.9,2018-08-13T12:30:00.0,9.0,57.0
13/08/2018 12:45,4.97,0.0,13.86,0.0,100.0,33.75,2018-08-13T12:45:00.0,13.5,61.1
13/08/2018 13:00,4.97,0.0,13.97,0.0,100.0,33.52,2018-08-13T13:00:00.0,9.9,61.3
13/08/2018 13:15,60.48,27.4,5.69,0.03,91.09,99.56,2018-08-13T13:15:00.0,13.9,55.2
13/08/2018 13:30,90.07,46.87,0.0,0.04,88.71,100.0,2018-08-13T13:30:00.0,10.7,53.9
13/08/2018 13:45,107.6,53.24,0.0,0.05,89.63,100.0,2018-08-13T13:45:00.0,11.7,53.3
13/08/2018 14:00,111.46,61.38,0.0,0.05,87.6,100.0,2018-08-13T14:00:00.0,13.4,55.4
13/08/2018 14:15,105.19,47.84,0.0,0.05,91.03,100.0,2018-08-13T14:15:00.0,12.6,53.0
13/08/2018 14:30,85.75,36.14,0.0,0.04,92.15,100.0,2018-08-13T14:30:00.0,10.5,58.4
13/08/2018 14:45,109.19,50.4,0.0,0.05,90.79,100.0,2018-08-13T14:45:00.0,10.9,53.2
13/08/2018 15:00,93.6,45.07,0.0,0.04,90.1,100.0,2018-08-13T15:00:00.0,14.6,57.3
13/08/2018 15:15,57.56,36.68,0.0,0.03,84.33,100.0,2018-08-13T15:15:00.0,11.8,49.5
13/08/2018 15:30,57.64,34.52,0.0,0.03,85.79,100.0,2018-08-13T15:30:00.0,12.7,48.2
13/08/2018 15:45,75.64,45.86,0.0,0.03,85.51,100.0,2018-08-13T15:45:00.0,11.7,53.8
13/08/2018 16:00,76.1,38.38,0.0,0.03,89.29,100.0,2018-08-13T16:00:00.0,11.2,56.7
